"","calenderWeek","year","day","month","date","cases","deaths","A00-A04_Cases","A00-A04_Deaths","A05-A14_Cases","A05-A14_Deaths","A15-A34_Cases","A15-A34_Deaths","A35-A59_Cases","A35-A59_Deaths","A60-A79_Cases","A60-A79_Deaths","A80+_Cases","A80+_Deaths","unbekannt_Cases","unbekannt_Deaths","COM_FirstDose","COM_SecondDose","COM_DoseAdditional1","COM_Received","MOD_FirstDose","MOD_SecondDose","MOD_DoseAdditional1","MOD_Received","AZ_FirstDose","AZ_SecondDose","AZ_DoseAdditional1","AZ_Received","JANSS_FirstDose","JANSS_SecondDose","JANSS_DoseAdditional1","JANSS_Received","cummulative_COM_FirstDose","cummulative_COM_SecondDose","cummulative_COM_DoseAdditional1","cummulative_COM_Received","cummulative_MOD_FirstDose","cummulative_MOD_SecondDose","cummulative_MOD_DoseAdditional1","cummulative_MOD_Received","cummulative_AZ_FirstDose","cummulative_AZ_SecondDose","cummulative_AZ_DoseAdditional1","cummulative_AZ_Received","cummulative_JANSS_FirstDose","cummulative_JANSS_SecondDose","cummulative_JANSS_DoseAdditional1","cummulative_JANSS_Received","tests_done","testing_rate","positivity_rate","number_hosp","BanOnAllEvents","BanOnAllEventsPartial","ClosDaycare","ClosDaycarePartial","ClosPrim","ClosPrimPartial","ClosPubAny","ClosPubAnyPartial","ClosSec","ClosSecPartial","ClosureOfPublicTransportPartial","EntertainmentVenues","EntertainmentVenuesPartial","GymsSportsCentres","GymsSportsCentresPartial","HotelsOtherAccommodationPartial","IndoorOver100","IndoorOver1000","IndoorOver50","IndoorOver500","MasksMandatoryAllSpacesPartial","MasksMandatoryClosedSpaces","MasksMandatoryClosedSpacesPartial","MasksVoluntaryAllSpaces","MassGather50","MassGather50Partial","MassGatherAll","MassGatherAllPartial","NonEssentialShops","NonEssentialShopsPartial","OutdoorOver100","OutdoorOver500","PlaceOfWorshipPartial","PrivateGatheringRestrictions","PrivateGatheringRestrictionsPartial","QuarantineForInternationalTravellers","QuarantineForInternationalTravellersPartial","RestaurantsCafes","RestaurantsCafesPartial","SocialCirclePartial","StayHomeGen","StayHomeGenPartial","StayHomeOrderPartial","Teleworking","TeleworkingPartial","number_sequenced","percent_cases_sequenced","AT.1_number_detections_variant","AT.1_percent_variant","AY.4.2_number_detections_variant","AY.4.2_percent_variant","B.1.1.529_number_detections_variant","B.1.1.529_percent_variant","B.1.1.7_number_detections_variant","B.1.1.7_percent_variant","B.1.1.7+E484K_number_detections_variant","B.1.1.7+E484K_percent_variant","B.1.351_number_detections_variant","B.1.351_percent_variant","B.1.427/B.1.429_number_detections_variant","B.1.427/B.1.429_percent_variant","B.1.525_number_detections_variant","B.1.525_percent_variant","B.1.526_number_detections_variant","B.1.526_percent_variant","B.1.616_number_detections_variant","B.1.616_percent_variant","B.1.617_number_detections_variant","B.1.617_percent_variant","B.1.617.1_number_detections_variant","B.1.617.1_percent_variant","B.1.617.2_number_detections_variant","B.1.617.2_percent_variant","B.1.617.3_number_detections_variant","B.1.617.3_percent_variant","B.1.620_number_detections_variant","B.1.620_percent_variant","B.1.621_number_detections_variant","B.1.621_percent_variant","B.1.640_number_detections_variant","B.1.640_percent_variant","C.1.2_number_detections_variant","C.1.2_percent_variant","C.37_number_detections_variant","C.37_percent_variant","P.1_number_detections_variant","P.1_percent_variant","P.3_number_detections_variant","P.3_percent_variant","UNK_number_detections_variant","UNK_percent_variant","Other_number_detections_variant","Other_percent_variant"
"106","14","2021","08","04",2021-04-08,25764,279,828,0,2011,0,7992,1,10467,27,3656,125,805,126,5,0,1945463,499515,7,2737734,147439,54196,0,0,612276,557,6,0,0,0,0,0,8795138,4826249,34,15093909,761817,246475,2,768000,3806407,3967,23,3156160,0,0,0,0,1174136,1411.78602097178,10.0732794156725,4461,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8399,0.0710130713428141,0,0,0,0,0,0,11289,1.34408858197404,10,0.00119061793070604,256,0.0304798190260745,0,0,98,0.0116680557209192,2,0.000238123586141207,0,0,0,0,6,0.000714370758423622,11,0.00130967972377664,0,0,3,0.000357185379211811,0,0,0,0,0,0,18,0.00214311227527087,34,0.00404810096440052,0,0,29,0.00345279199904751,340,0.0404810096440052
"107","14","2021","09","04",2021-04-09,23299,248,845,0,1943,0,7397,2,9115,27,3295,121,697,98,7,0,1945463,499515,7,2737734,147439,54196,0,0,612276,557,6,0,0,0,0,0,8795138,4826249,34,15093909,761817,246475,2,768000,3806407,3967,23,3156160,0,0,0,0,1174136,1411.78602097178,10.0732794156725,4501,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8399,0.0710130713428141,0,0,0,0,0,0,11289,1.34408858197404,10,0.00119061793070604,256,0.0304798190260745,0,0,98,0.0116680557209192,2,0.000238123586141207,0,0,0,0,6,0.000714370758423622,11,0.00130967972377664,0,0,3,0.000357185379211811,0,0,0,0,0,0,18,0.00214311227527087,34,0.00404810096440052,0,0,29,0.00345279199904751,340,0.0404810096440052
"108","14","2021","10","04",2021-04-10,18063,213,656,0,1766,0,5816,0,6839,20,2434,106,528,87,24,0,1945463,499515,7,2737734,147439,54196,0,0,612276,557,6,0,0,0,0,0,8795138,4826249,34,15093909,761817,246475,2,768000,3806407,3967,23,3156160,0,0,0,0,1174136,1411.78602097178,10.0732794156725,4517,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8399,0.0710130713428141,0,0,0,0,0,0,11289,1.34408858197404,10,0.00119061793070604,256,0.0304798190260745,0,0,98,0.0116680557209192,2,0.000238123586141207,0,0,0,0,6,0.000714370758423622,11,0.00130967972377664,0,0,3,0.000357185379211811,0,0,0,0,0,0,18,0.00214311227527087,34,0.00404810096440052,0,0,29,0.00345279199904751,340,0.0404810096440052
"109","14","2021","11","04",2021-04-11,8860,112,361,0,858,0,2819,0,3409,13,1138,48,272,51,3,0,1945463,499515,7,2737734,147439,54196,0,0,612276,557,6,0,0,0,0,0,8795138,4826249,34,15093909,761817,246475,2,768000,3806407,3967,23,3156160,0,0,0,0,1174136,1411.78602097178,10.0732794156725,4566,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8399,0.0710130713428141,0,0,0,0,0,0,11289,1.34408858197404,10,0.00119061793070604,256,0.0304798190260745,0,0,98,0.0116680557209192,2,0.000238123586141207,0,0,0,0,6,0.000714370758423622,11,0.00130967972377664,0,0,3,0.000357185379211811,0,0,0,0,0,0,18,0.00214311227527087,34,0.00404810096440052,0,0,29,0.00345279199904751,340,0.0404810096440052
"110","15","2021","12","04",2021-04-12,12110,198,369,0,1079,0,3915,2,4617,26,1704,85,419,85,7,0,2281606,418037,7,2519670,146660,50618,0,114000,785657,5267,4,417600,0,0,0,0,11076744,5244286,41,17613579,908477,297093,2,882000,4592064,9234,27,3573760,0,0,0,0,1316811,1583.3390357351,10.7877288388387,4642,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10953,0.0771044813943993,0,0,0,0,0,0,14280,1.30375239660367,33,0.00301287318542865,289,0.02638546516936,0,0,128,0.0116862959919657,5,0.000456495937186159,0,0,0,0,10,0.000912991874372318,25,0.0022824796859308,0,0,9,0.000821692686935086,0,0,0,0,0,0,6,0.000547795124623391,39,0.00356066831005204,0,0,74,0.00675613987035515,281,0.0256550716698621
"111","15","2021","13","04",2021-04-13,26726,289,829,0,2549,0,8364,0,10551,23,3671,144,750,122,12,0,2281606,418037,7,2519670,146660,50618,0,114000,785657,5267,4,417600,0,0,0,0,11076744,5244286,41,17613579,908477,297093,2,882000,4592064,9234,27,3573760,0,0,0,0,1316811,1583.3390357351,10.7877288388387,4668,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10953,0.0771044813943993,0,0,0,0,0,0,14280,1.30375239660367,33,0.00301287318542865,289,0.02638546516936,0,0,128,0.0116862959919657,5,0.000456495937186159,0,0,0,0,10,0.000912991874372318,25,0.0022824796859308,0,0,9,0.000821692686935086,0,0,0,0,0,0,6,0.000547795124623391,39,0.00356066831005204,0,0,74,0.00675613987035515,281,0.0256550716698621
"112","15","2021","14","04",2021-04-14,28551,309,978,0,2871,0,9188,4,10913,25,3809,137,786,143,6,0,2281606,418037,7,2519670,146660,50618,0,114000,785657,5267,4,417600,0,0,0,0,11076744,5244286,41,17613579,908477,297093,2,882000,4592064,9234,27,3573760,0,0,0,0,1316811,1583.3390357351,10.7877288388387,4653,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10953,0.0771044813943993,0,0,0,0,0,0,14280,1.30375239660367,33,0.00301287318542865,289,0.02638546516936,0,0,128,0.0116862959919657,5,0.000456495937186159,0,0,0,0,10,0.000912991874372318,25,0.0022824796859308,0,0,9,0.000821692686935086,0,0,0,0,0,0,6,0.000547795124623391,39,0.00356066831005204,0,0,74,0.00675613987035515,281,0.0256550716698621
"113","15","2021","15","04",2021-04-15,25068,259,903,0,2769,0,8189,1,9249,24,3180,103,770,131,8,0,2281606,418037,7,2519670,146660,50618,0,114000,785657,5267,4,417600,0,0,0,0,11076744,5244286,41,17613579,908477,297093,2,882000,4592064,9234,27,3573760,0,0,0,0,1316811,1583.3390357351,10.7877288388387,4658,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10953,0.0771044813943993,0,0,0,0,0,0,14280,1.30375239660367,33,0.00301287318542865,289,0.02638546516936,0,0,128,0.0116862959919657,5,0.000456495937186159,0,0,0,0,10,0.000912991874372318,25,0.0022824796859308,0,0,9,0.000821692686935086,0,0,0,0,0,0,6,0.000547795124623391,39,0.00356066831005204,0,0,74,0.00675613987035515,281,0.0256550716698621
"114","15","2021","16","04",2021-04-16,23080,234,896,0,2540,0,7367,3,8611,34,2972,109,683,88,11,0,2281606,418037,7,2519670,146660,50618,0,114000,785657,5267,4,417600,0,0,0,0,11076744,5244286,41,17613579,908477,297093,2,882000,4592064,9234,27,3573760,0,0,0,0,1316811,1583.3390357351,10.7877288388387,4714,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10953,0.0771044813943993,0,0,0,0,0,0,14280,1.30375239660367,33,0.00301287318542865,289,0.02638546516936,0,0,128,0.0116862959919657,5,0.000456495937186159,0,0,0,0,10,0.000912991874372318,25,0.0022824796859308,0,0,9,0.000821692686935086,0,0,0,0,0,0,6,0.000547795124623391,39,0.00356066831005204,0,0,74,0.00675613987035515,281,0.0256550716698621
"115","15","2021","17","04",2021-04-17,17700,195,760,0,1894,0,5533,1,6678,28,2320,83,512,83,3,0,2281606,418037,7,2519670,146660,50618,0,114000,785657,5267,4,417600,0,0,0,0,11076744,5244286,41,17613579,908477,297093,2,882000,4592064,9234,27,3573760,0,0,0,0,1316811,1583.3390357351,10.7877288388387,4760,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10953,0.0771044813943993,0,0,0,0,0,0,14280,1.30375239660367,33,0.00301287318542865,289,0.02638546516936,0,0,128,0.0116862959919657,5,0.000456495937186159,0,0,0,0,10,0.000912991874372318,25,0.0022824796859308,0,0,9,0.000821692686935086,0,0,0,0,0,0,6,0.000547795124623391,39,0.00356066831005204,0,0,74,0.00675613987035515,281,0.0256550716698621
"116","15","2021","18","04",2021-04-18,8821,128,352,0,952,0,2729,1,3323,8,1173,68,290,51,2,0,2281606,418037,7,2519670,146660,50618,0,114000,785657,5267,4,417600,0,0,0,0,11076744,5244286,41,17613579,908477,297093,2,882000,4592064,9234,27,3573760,0,0,0,0,1316811,1583.3390357351,10.7877288388387,4818,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10953,0.0771044813943993,0,0,0,0,0,0,14280,1.30375239660367,33,0.00301287318542865,289,0.02638546516936,0,0,128,0.0116862959919657,5,0.000456495937186159,0,0,0,0,10,0.000912991874372318,25,0.0022824796859308,0,0,9,0.000821692686935086,0,0,0,0,0,0,6,0.000547795124623391,39,0.00356066831005204,0,0,74,0.00675613987035515,281,0.0256550716698621
"117","16","2021","19","04",2021-04-19,12284,216,406,0,1324,0,3748,3,4671,18,1652,91,475,104,8,0,1931891,358856,9,2538084,218157,66301,2,0,939937,17601,0,17510,4,0,0,234880,13008635,5603142,50,20151663,1126634,363394,4,882000,5532001,26835,27,3591270,4,0,0,234880,1431964,1721.79948296861,10.1082848451497,4910,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10228,0.0706612226850988,0,0,0,0,0,0,14129,1.38140398904967,39,0.00381306218224482,188,0.0183809151349237,0,0,96,0.0093859992178334,5,0.000488854125928823,0,0,0,0,18,0.00175987485334376,93,0.0090926867422761,0,0,7,0.000684395776300352,2,0.000195541650371529,0,0,0,0,8,0.000782166601486116,65,0.0063551036370747,0,0,24,0.00234649980445835,211,0.0206296441141963
"118","16","2021","20","04",2021-04-20,27948,299,964,0,3151,0,8417,1,11165,31,3546,152,687,114,18,1,1931891,358856,9,2538084,218157,66301,2,0,939937,17601,0,17510,4,0,0,234880,13008635,5603142,50,20151663,1126634,363394,4,882000,5532001,26835,27,3591270,4,0,0,234880,1431964,1721.79948296861,10.1082848451497,4951,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10228,0.0706612226850988,0,0,0,0,0,0,14129,1.38140398904967,39,0.00381306218224482,188,0.0183809151349237,0,0,96,0.0093859992178334,5,0.000488854125928823,0,0,0,0,18,0.00175987485334376,93,0.0090926867422761,0,0,7,0.000684395776300352,2,0.000195541650371529,0,0,0,0,8,0.000782166601486116,65,0.0063551036370747,0,0,24,0.00234649980445835,211,0.0206296441141963
"119","16","2021","21","04",2021-04-21,29373,287,1068,1,3502,0,9013,6,11339,37,3664,130,781,113,6,0,1931891,358856,9,2538084,218157,66301,2,0,939937,17601,0,17510,4,0,0,234880,13008635,5603142,50,20151663,1126634,363394,4,882000,5532001,26835,27,3591270,4,0,0,234880,1431964,1721.79948296861,10.1082848451497,4970,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10228,0.0706612226850988,0,0,0,0,0,0,14129,1.38140398904967,39,0.00381306218224482,188,0.0183809151349237,0,0,96,0.0093859992178334,5,0.000488854125928823,0,0,0,0,18,0.00175987485334376,93,0.0090926867422761,0,0,7,0.000684395776300352,2,0.000195541650371529,0,0,0,0,8,0.000782166601486116,65,0.0063551036370747,0,0,24,0.00234649980445835,211,0.0206296441141963
"120","16","2021","22","04",2021-04-22,25463,277,1001,0,3098,1,7842,2,9715,42,3095,116,697,116,15,0,1931891,358856,9,2538084,218157,66301,2,0,939937,17601,0,17510,4,0,0,234880,13008635,5603142,50,20151663,1126634,363394,4,882000,5532001,26835,27,3591270,4,0,0,234880,1431964,1721.79948296861,10.1082848451497,5034,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10228,0.0706612226850988,0,0,0,0,0,0,14129,1.38140398904967,39,0.00381306218224482,188,0.0183809151349237,0,0,96,0.0093859992178334,5,0.000488854125928823,0,0,0,0,18,0.00175987485334376,93,0.0090926867422761,0,0,7,0.000684395776300352,2,0.000195541650371529,0,0,0,0,8,0.000782166601486116,65,0.0063551036370747,0,0,24,0.00234649980445835,211,0.0206296441141963
"121","16","2021","23","04",2021-04-23,22963,245,928,0,2827,0,7050,2,8612,33,2929,118,603,92,14,0,1931891,358856,9,2538084,218157,66301,2,0,939937,17601,0,17510,4,0,0,234880,13008635,5603142,50,20151663,1126634,363394,4,882000,5532001,26835,27,3591270,4,0,0,234880,1431964,1721.79948296861,10.1082848451497,5037,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10228,0.0706612226850988,0,0,0,0,0,0,14129,1.38140398904967,39,0.00381306218224482,188,0.0183809151349237,0,0,96,0.0093859992178334,5,0.000488854125928823,0,0,0,0,18,0.00175987485334376,93,0.0090926867422761,0,0,7,0.000684395776300352,2,0.000195541650371529,0,0,0,0,8,0.000782166601486116,65,0.0063551036370747,0,0,24,0.00234649980445835,211,0.0206296441141963
"122","16","2021","24","04",2021-04-24,18036,182,824,0,2208,0,5466,2,6699,17,2301,85,509,78,29,0,1931891,358856,9,2538084,218157,66301,2,0,939937,17601,0,17510,4,0,0,234880,13008635,5603142,50,20151663,1126634,363394,4,882000,5532001,26835,27,3591270,4,0,0,234880,1431964,1721.79948296861,10.1082848451497,5008,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10228,0.0706612226850988,0,0,0,0,0,0,14129,1.38140398904967,39,0.00381306218224482,188,0.0183809151349237,0,0,96,0.0093859992178334,5,0.000488854125928823,0,0,0,0,18,0.00175987485334376,93,0.0090926867422761,0,0,7,0.000684395776300352,2,0.000195541650371529,0,0,0,0,8,0.000782166601486116,65,0.0063551036370747,0,0,24,0.00234649980445835,211,0.0206296441141963
"123","16","2021","25","04",2021-04-25,8678,98,384,0,1046,0,2716,0,3228,11,1055,49,245,38,4,0,1931891,358856,9,2538084,218157,66301,2,0,939937,17601,0,17510,4,0,0,234880,13008635,5603142,50,20151663,1126634,363394,4,882000,5532001,26835,27,3591270,4,0,0,234880,1431964,1721.79948296861,10.1082848451497,5040,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10228,0.0706612226850988,0,0,0,0,0,0,14129,1.38140398904967,39,0.00381306218224482,188,0.0183809151349237,0,0,96,0.0093859992178334,5,0.000488854125928823,0,0,0,0,18,0.00175987485334376,93,0.0090926867422761,0,0,7,0.000684395776300352,2,0.000195541650371529,0,0,0,0,8,0.000782166601486116,65,0.0063551036370747,0,0,24,0.00234649980445835,211,0.0206296441141963
"124","17","2021","26","04",2021-04-26,12198,208,516,0,1350,0,3774,0,4583,18,1566,106,407,84,2,0,3367947,589872,13,5238852,285675,69457,2,376800,336363,41888,1,204070,7704,0,0,0,16376582,6193014,63,25390515,1412309,432851,6,1258800,5868364,68723,28,3795340,7708,0,0,234880,1365624,1642.03199041982,9.13816687463021,5106,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,9076,0.0727284382938146,0,0,0,0,0,0,12182,1.34222124283825,28,0.00308505949757602,152,0.0167474658439841,0,0,73,0.00804319083296606,4,0.000440722785368004,0,0,0,0,25,0.00275451740855002,125,0.0137725870427501,0,0,3,0.000330542089026003,0,0,0,0,0,0,14,0.00154252974878801,91,0.0100264433671221,0,0,28,0.00308505949757602,135,0.0148743940061701
"125","17","2021","27","04",2021-04-27,25267,237,914,0,2606,0,7544,0,10408,30,3245,122,531,85,19,0,3367947,589872,13,5238852,285675,69457,2,376800,336363,41888,1,204070,7704,0,0,0,16376582,6193014,63,25390515,1412309,432851,6,1258800,5868364,68723,28,3795340,7708,0,0,234880,1365624,1642.03199041982,9.13816687463021,5050,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,9076,0.0727284382938146,0,0,0,0,0,0,12182,1.34222124283825,28,0.00308505949757602,152,0.0167474658439841,0,0,73,0.00804319083296606,4,0.000440722785368004,0,0,0,0,25,0.00275451740855002,125,0.0137725870427501,0,0,3,0.000330542089026003,0,0,0,0,0,0,14,0.00154252974878801,91,0.0100264433671221,0,0,28,0.00308505949757602,135,0.0148743940061701
"126","17","2021","28","04",2021-04-28,25004,225,980,0,2756,0,7508,0,10018,17,3113,109,617,99,12,0,3367947,589872,13,5238852,285675,69457,2,376800,336363,41888,1,204070,7704,0,0,0,16376582,6193014,63,25390515,1412309,432851,6,1258800,5868364,68723,28,3795340,7708,0,0,234880,1365624,1642.03199041982,9.13816687463021,5033,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,9076,0.0727284382938146,0,0,0,0,0,0,12182,1.34222124283825,28,0.00308505949757602,152,0.0167474658439841,0,0,73,0.00804319083296606,4,0.000440722785368004,0,0,0,0,25,0.00275451740855002,125,0.0137725870427501,0,0,3,0.000330542089026003,0,0,0,0,0,0,14,0.00154252974878801,91,0.0100264433671221,0,0,28,0.00308505949757602,135,0.0148743940061701
