country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,B.1.351,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,B.1.427/B.1.429,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,B.1.525,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,B.1.526,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,B.1.616,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,B.1.617,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,B.1.617.1,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,B.1.617.2,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,B.1.617.3,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,B.1.620,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,B.1.621,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,B.1.640,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,C.1.2,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,C.37,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,P.1,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,P.3,0,44,0.0
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,UNK,0,,
Romania,RO,2021-02,GISAID,20757,44,0.2,Yes,Other,36,44,81.8
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,AT.1,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,AY.4.2,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,B.1.1.529,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,B.1.1.7,12,47,25.5
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,B.1.1.7+E484K,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,B.1.351,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,B.1.427/B.1.429,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,B.1.525,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,B.1.526,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,B.1.616,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,B.1.617,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,B.1.617.1,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,B.1.617.2,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,B.1.617.3,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,B.1.620,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,B.1.621,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,B.1.640,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,C.1.2,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,C.37,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,P.1,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,P.3,0,47,0.0
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,UNK,6,,
Romania,RO,2021-03,GISAID,17383,53,0.3,Yes,Other,35,47,74.5
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,AT.1,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,AY.4.2,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,B.1.1.529,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,B.1.1.7,30,59,50.8
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,B.1.1.7+E484K,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,B.1.351,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,B.1.427/B.1.429,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,B.1.525,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,B.1.526,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,B.1.616,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,B.1.617,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,B.1.617.1,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,B.1.617.2,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,B.1.617.3,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,B.1.620,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,B.1.621,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,B.1.640,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,C.1.2,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,C.37,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,P.1,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,P.3,0,59,0.0
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,UNK,4,,
Romania,RO,2021-04,GISAID,17240,63,0.4,Yes,Other,29,59,49.2
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,AT.1,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,AY.4.2,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,B.1.1.529,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,B.1.1.7,49,81,60.5
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,B.1.1.7+E484K,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,B.1.351,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,B.1.427/B.1.429,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,B.1.525,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,B.1.526,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,B.1.616,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,B.1.617,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,B.1.617.1,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,B.1.617.2,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,B.1.617.3,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,B.1.620,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,B.1.621,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,B.1.640,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,C.1.2,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,C.37,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,P.1,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,P.3,0,81,0.0
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,UNK,0,,
Romania,RO,2021-05,GISAID,16659,81,0.5,Yes,Other,32,81,39.5
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,AT.1,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,AY.4.2,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,B.1.1.529,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,B.1.1.7,36,51,70.6
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,B.1.1.7+E484K,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,B.1.351,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,B.1.427/B.1.429,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,B.1.525,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,B.1.526,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,B.1.616,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,B.1.617,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,B.1.617.1,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,B.1.617.2,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,B.1.617.3,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,B.1.620,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,B.1.621,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,B.1.640,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,C.1.2,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,C.37,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,P.1,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,P.3,0,51,0.0
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,UNK,6,,
Romania,RO,2021-06,GISAID,16498,57,0.3,Yes,Other,15,51,29.4
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,AT.1,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,AY.4.2,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,B.1.1.529,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,B.1.1.7,89,99,89.9
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,B.1.1.7+E484K,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,B.1.351,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,B.1.427/B.1.429,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,B.1.525,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,B.1.526,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,B.1.616,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,B.1.617,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,B.1.617.1,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,B.1.617.2,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,B.1.617.3,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,B.1.620,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,B.1.621,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,B.1.640,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,C.1.2,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,C.37,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,P.1,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,P.3,0,99,0.0
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,UNK,0,,
Romania,RO,2021-07,GISAID,18404,99,0.5,Yes,Other,10,99,10.1
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,AT.1,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,AY.4.2,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,B.1.1.529,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,B.1.1.7,99,132,75.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,B.1.1.7+E484K,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,B.1.351,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,B.1.427/B.1.429,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,B.1.525,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,B.1.526,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,B.1.616,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,B.1.617,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,B.1.617.1,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,B.1.617.2,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,B.1.617.3,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,B.1.620,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,B.1.621,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,B.1.640,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,C.1.2,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,C.37,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,P.1,1,132,0.8
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,P.3,0,132,0.0
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,UNK,7,,
Romania,RO,2021-08,GISAID,23068,139,0.6,Yes,Other,32,132,24.2
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,AT.1,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,AY.4.2,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,B.1.1.529,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,B.1.1.7,89,119,74.8
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,B.1.1.7+E484K,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,B.1.351,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,B.1.427/B.1.429,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,B.1.525,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,B.1.526,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,B.1.616,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,B.1.617,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,B.1.617.1,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,B.1.617.2,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,B.1.617.3,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,B.1.620,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,B.1.621,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,B.1.640,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,C.1.2,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,C.37,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,P.1,1,119,0.8
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,P.3,0,119,0.0
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,UNK,3,,
Romania,RO,2021-09,GISAID,27212,122,0.4,Yes,Other,29,119,24.4
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,AT.1,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,AY.4.2,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,B.1.1.529,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,B.1.1.7,135,152,88.8
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,B.1.1.7+E484K,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,B.1.351,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,B.1.427/B.1.429,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,B.1.525,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,B.1.526,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,B.1.616,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,B.1.617,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,B.1.617.1,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,B.1.617.2,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,B.1.617.3,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,B.1.620,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,B.1.621,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,B.1.640,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,C.1.2,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,C.37,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,P.1,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,P.3,0,152,0.0
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,UNK,21,,
Romania,RO,2021-10,GISAID,32564,173,0.5,Yes,Other,17,152,11.2
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,AT.1,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,AY.4.2,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,B.1.1.529,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,B.1.1.7,80,85,94.1
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,B.1.1.7+E484K,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,B.1.351,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,B.1.427/B.1.429,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,B.1.525,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,B.1.526,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,B.1.616,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,B.1.617,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,B.1.617.1,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,B.1.617.2,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,B.1.617.3,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,B.1.620,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,B.1.621,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,B.1.640,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,C.1.2,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,C.37,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,P.1,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,P.3,0,85,0.0
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,UNK,0,,
Romania,RO,2021-11,GISAID,38123,85,0.2,Yes,Other,5,85,5.9
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,AT.1,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,AY.4.2,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,B.1.1.529,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,B.1.1.7,104,115,90.4
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,B.1.1.7+E484K,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,B.1.351,1,115,0.9
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,B.1.427/B.1.429,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,B.1.525,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,B.1.526,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,B.1.616,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,B.1.617,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,B.1.617.1,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,B.1.617.2,1,115,0.9
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,B.1.617.3,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,B.1.620,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,B.1.621,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,B.1.640,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,C.1.2,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,C.37,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,P.1,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,P.3,0,115,0.0
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,UNK,0,,
Romania,RO,2021-12,GISAID,39497,115,0.3,Yes,Other,9,115,7.8
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,AT.1,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,AY.4.2,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,B.1.1.529,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,B.1.1.7,154,176,87.5
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,B.1.1.7+E484K,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,B.1.351,1,176,0.6
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,B.1.427/B.1.429,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,B.1.525,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,B.1.526,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,B.1.616,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,B.1.617,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,B.1.617.1,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,B.1.617.2,12,176,6.8
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,B.1.617.3,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,B.1.620,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,B.1.621,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,B.1.640,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,C.1.2,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,C.37,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,P.1,1,176,0.6
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,P.3,0,176,0.0
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,UNK,1,,
Romania,RO,2021-13,GISAID,37268,177,0.5,Yes,Other,8,176,4.5
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,AT.1,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,AY.4.2,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,B.1.1.529,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,B.1.1.7,109,113,96.5
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,B.1.1.7+E484K,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,B.1.351,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,B.1.427/B.1.429,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,B.1.525,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,B.1.526,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,B.1.616,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,B.1.617,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,B.1.617.1,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,B.1.617.2,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,B.1.617.3,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,B.1.620,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,B.1.621,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,B.1.640,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,C.1.2,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,C.37,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,P.1,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,P.3,0,113,0.0
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,UNK,0,,
Romania,RO,2021-14,GISAID,30084,113,0.4,Yes,Other,4,113,3.5
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,AT.1,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,AY.4.2,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,B.1.1.529,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,B.1.1.7,62,70,88.6
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,B.1.1.7+E484K,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,B.1.351,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,B.1.427/B.1.429,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,B.1.525,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,B.1.526,2,70,2.9
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,B.1.616,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,B.1.617,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,B.1.617.1,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,B.1.617.2,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,B.1.617.3,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,B.1.620,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,B.1.621,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,B.1.640,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,C.1.2,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,C.37,0,70,0.0
Romania,RO,2021-15,GISAID,22125,71,0.3,Yes,P.1,1,70,1.4
